INDEX,RFR,SVR,MLP,GRU,LSTM
3221,4.812359097,10.72496463,10.87320709,16.38714027,14.36201477
3222,9.55840345,5.177986149,4.60628128,10.81106186,12.23342896
3223,11.9863601,6.678850497,1.55750381,0.29223167,4.9130336
3224,12.94345043,28.1961831,31.56778717,32.56472778,33.23771667
3225,20.03263961,7.741518697,10.66890228,25.8727063,26.81001938
3226,13.16201562,1.154589265,11.03623856,2.40986359,4.30424774
3227,11.97489014,0.971889928,10.04534302,5.48902168,3.05087814
3228,11.06779017,3.99661286,12.30713043,3.45612106,2.05466309
3229,8.272869169,1.979792281,8.64715729,6.8007206,1.04520836
3230,3.564086527,2.317713986,8.59167099,5.76601028,5.67838097
3231,0.453763576,2.936716723,14.866745,4.01644325,5.22834778
3232,3.01321635,1.080375239,4.51340485,1.61633682,5.21271133
3233,4.498510342,1.356262646,8.45842361,11.06685638,9.83845139
3234,0.70628451,2.18412665,5.59941788,5.26788788,0.79846878
3235,5.598649355,3.298349745,13.97003174,3.03385735,1.72836685
3236,4.455973267,2.325042757,10.66937637,7.45278168,1.78800201
3237,0.509157528,2.538109064,4.92284393,2.25209618,4.98039246
3238,0.233804818,2.567913226,2.85721588,5.41786957,1.23766327
3239,0.889552798,2.455545111,4.87918701,6.28536072,1.09194527
3240,0.833821317,1.255249154,0.69815063,1.90424728,3.59492874
3241,0.195764488,0.199701024,9.75679703,1.01579208,0.93262215
3242,52.78075464,52.60803879,47.59437561,51.54312515,40.21648026
3243,10.81298505,16.02944212,12.7070076,1.13043671,4.94155579
3244,16.74789213,7.938107705,11.56512451,42.14548492,35.33740616
3245,15.63647826,8.515741922,16.40422058,40.26919556,33.70503235
3246,23.34830701,11.91639877,28.52687073,28.36979294,23.28166962
3247,21.1068974,6.26275474,10.47294617,25.30082703,28.14060211
3248,13.51547933,4.462199567,9.72641129,24.79575104,24.69864029
3249,12.81063462,21.82377283,15.49637222,9.7145462,8.23502731
3250,18.89484806,1.167206988,8.65242355,18.03562134,8.98843735
3251,11.717269,0.227780766,9.61889267,1.66090393,6.47745514
3252,11.78285884,0.405688409,6.10649124,4.06123337,0.77301422
3253,12.84497648,2.837537531,8.79935135,2.96582542,6.8574308
3254,8.980941783,19.85620952,14.70329285,24.52625275,21.42989159
3255,8.753088872,22.25021544,16.67387772,15.43955994,22.45317268
3256,12.31422355,1.35650109,6.46160782,3.10951912,1.84669769
3257,12.06982258,1.398466755,6.02243729,2.3748806,5.41401749
3258,17.28103273,3.915273523,10.34523987,12.55201935,8.11649155
3259,11.12506167,7.3733247,8.78789398,14.17354462,7.59381744
3260,12.11017169,6.156214708,10.91946411,10.64929581,11.59721375
3261,8.75961654,5.014672123,7.91305481,7.38181625,4.71027504
3262,3.988305062,2.583921292,4.5421553,2.08490662,0.24606613
3263,8.265740287,5.149576305,6.45064713,10.73171783,8.57989288
3264,5.417662485,5.218339342,10.0466481,4.53985794,9.59396179
3265,3.974194855,4.019935815,6.05044327,10.49012146,11.0494133
3266,4.646528394,2.070535185,2.79804611,8.5009613,8.93008804
3267,2.332281278,2.660509406,2.51284409,9.97447586,11.77739716
3268,2.369496573,2.704064327,5.71516418,12.66769409,10.98197937
3269,4.252613181,1.020275515,0.29473305,14.0984726,9.37724304
3270,9.625540018,7.258631426,7.39389038,22.44571686,24.20796967
3271,16.36198319,9.435761218,6.23270798,21.69368362,16.43960953
3272,15.73333635,9.01540344,7.42088165,13.83954468,19.3181366
3273,18.25549605,7.181133556,7.32327728,30.76256256,29.24236755
3274,10.39568985,0.557264589,5.51895523,3.74205399,10.94033432
3275,12.3412505,4.510908807,10.25415421,2.22767448,12.57208633
3276,4.53506715,0.207457292,2.40350952,9.57802048,4.8149704
3277,3.717990136,0.521392921,8.17874756,1.7486824,0.46413651
3278,4.611400363,0.557076887,4.70120621,9.44854355,7.27771759
3279,6.479867219,4.685980186,5.47618866,8.71343613,10.8627739
3280,3.204614615,1.142742634,10.1100502,2.24782944,4.59233475
3281,0.362776113,0.626628951,7.60566711,3.37786102,7.15067673
3282,0.839272498,2.724097414,5.83556747,4.03401566,0.42514038
3283,6.125785112,1.66400723,11.3847084,1.43663788,4.01073647
3284,13.7622801,10.52170478,15.0963974,10.87183952,10.28810883
3285,17.28545661,17.75186499,34.54648972,19.49756813,13.61181641
3286,12.5607066,19.78831033,15.77395439,20.32904816,17.35354424
3287,5.833608756,10.30953459,17.34083939,4.12661743,7.7341404
3288,13.95069135,15.56803878,25.53649139,9.84576416,14.19362831
3289,7.443428075,4.981843539,0.25570297,6.5096283,3.43392563
3290,0.946162388,0.506134668,8.80368042,10.94267273,6.8469696
3291,9.31228633,9.973673574,12.8258667,8.70885086,20.97306061
3292,5.227161235,6.072242951,1.67894516,6.81162872,0.22640762
3293,5.518332573,5.816640774,3.72931023,4.80722351,19.59751434
3294,3.470829551,5.916772547,4.129142,26.87303467,16.86391754
3295,3.912514049,6.762551528,3.31403465,23.09547348,19.80111618
3296,10.76001695,9.765234455,8.2945137,17.50408173,18.9534111
3297,15.12184607,18.07410879,13.61240387,12.283535,17.13453293
3298,12.08882114,0.483828404,9.09257874,3.54615768,1.88924202
3299,8.764941819,0.48967219,6.48371948,4.75355591,2.5954641
3300,9.702570622,5.141521809,16.35292358,5.14917679,2.06880684
3301,11.94709424,6.410791249,16.55932159,0.83272667,2.32194824
3302,5.378858386,2.596606918,11.00468216,9.33412781,5.9195961
3303,6.29144447,1.616334687,6.31594467,2.95173454,7.64949608
3304,10.71331119,1.733071703,11.24898148,4.60728645,1.95067406
3305,8.442105477,3.611596635,5.30031204,6.84396553,5.72106361
3306,6.676486549,0.62711353,9.23420868,0.59691772,1.69829521
3307,4.532021408,0.801356022,4.76192017,2.65726204,4.74607773
3308,0.293050215,2.112059648,4.73057617,2.33560814,1.8188356
3309,4.188684568,1.058538853,2.26838684,2.9422226,3.87093163
3310,4.676568399,1.380629512,8.16279221,10.15478134,8.37628174
3311,4.685461263,1.933097363,12.14178848,15.51914978,7.53588867
3312,6.004385446,1.102304795,10.65721893,2.5712471,7.89373016
3313,1.748238768,0.391280026,7.25662613,2.745224,5.60966682
3314,4.809106387,0.787330199,5.1567688,7.62571716,6.78674698
3315,2.771696922,1.068350616,11.09130096,7.01255798,6.03451729
3316,3.454358409,0.096186552,4.83636856,8.20535278,8.69684982
3317,21.0621636,13.50834213,23.33709717,20.29292488,21.79765701
3318,3.001864601,0.785223676,1.03282547,5.56463623,4.09421921
3319,12.83578095,25.18274906,22.23128128,9.54636765,14.89502335
3320,16.14102297,22.83792565,21.62828827,25.10517693,16.0141983
3321,22.1517841,25.56424381,29.19159317,4.13903427,13.71629333
3322,16.93145652,22.71339578,26.57128143,11.37850189,10.13512421
3323,29.48373047,35.13084643,42.52229996,17.07065125,21.35719223
3324,24.79362502,34.8123852,34.5253067,9.86398315,13.41932678
3325,13.5797691,31.52224216,38.02132339,6.7019989,10.32439728
3326,15.05233977,20.88034102,15.76698151,6.32248154,3.37928162
3327,0.221113713,5.282936551,3.73965454,22.16728973,7.27091217
3328,28.58881636,24.09794464,12.92380585,14.86808075,21.34157623
3329,20.74176211,18.91075605,14.98710266,12.34639374,17.42460266
3330,19.71478337,16.96236898,21.59324188,18.50925751,5.91484375
3331,21.08738612,16.35337404,13.89510559,3.36837555,13.75065063
3332,13.98328052,11.80713721,12.73341583,2.97224831,9.84134888
3333,19.36471905,13.67910727,13.00536757,5.68492346,11.37600737
3334,5.78122331,2.966396471,1.81188965,2.76948357,0.76890755
3335,1.105751668,0.118013597,9.49328598,5.5255777,2.10435852
3336,3.366579289,0.503263946,3.80321426,0.832547,7.43064575
3337,3.966375451,0.569091323,1.56524414,11.39778381,1.7408548
3338,11.32550505,7.9156659,13.8270874,5.3384819,5.77298355
3339,37.76939295,33.04844898,37.57604218,22.13954163,27.85980606
3340,21.98835924,24.19183441,30.73332214,12.25399399,7.49008942
3341,12.61656572,23.83679926,25.91866684,18.15529251,16.90390015
3342,14.48592502,20.89486284,25.43283463,18.23628235,14.30417633
3343,12.09932124,17.03962409,28.61307526,25.58073044,23.25267792
3344,13.8409963,16.63788797,25.17350769,22.66297531,17.99849319
3345,15.87743427,14.71145128,7.99501724,13.01612015,18.92345352
3346,41.30101331,42.62393611,42.82650436,32.75701965,38.09898438
3347,8.496430944,14.84601792,8.43674011,3.03097076,11.24518127
3348,12.82226258,15.49526293,7.76314835,9.33293442,10.74223999
3349,20.36256694,13.52484241,3.10565872,15.80935593,20.72689743
3350,8.665700673,7.815191466,5.55281677,11.64784851,10.53809204
3351,8.455375347,1.533390012,3.45879288,6.6605217,6.07013626
3352,10.00021458,3.666461152,5.82302689,2.60852074,5.60241913
3353,7.557288212,0.661164485,8.3058548,3.7717247,5.83453751
3354,10.94601467,1.979716553,5.31110153,3.79824982,9.33779678
3355,7.571459986,2.215638173,4.19938049,1.12510262,7.8244873
3356,6.698695231,0.519152334,4.23789169,2.69696953,3.65388634
3357,0.4456784,0.806209291,3.10223206,1.50307648,1.74897949
3358,0.712395662,0.157153073,0.83668839,0.58868088,1.39486252
3359,0.531694569,0.069617068,3.8885083,3.38533066,1.06615875
3360,1.501737031,0.307954072,2.03637054,9.0259845,3.07309219
3361,2.474257314,0.561337077,3.51235733,0.32934036,2.64424744
3362,0.358854668,0.949312836,0.03440811,1.22415588,1.3867688
3363,12.43775635,13.77701846,17.80242844,15.48333855,12.6884491
3364,8.115748816,13.4171651,10.03718491,9.15676041,12.12475891
3365,6.648975956,12.47690866,13.01681458,9.27913605,9.31672607
3366,11.40908819,6.257941887,4.85855484,10.97297668,11.28393936
3367,5.068321692,9.021619336,12.62828766,7.30306564,4.86172043
3368,19.92604187,24.57279585,28.39297791,12.00448914,15.96957703
3369,20.19990067,23.57480375,29.98508377,10.5640213,18.40693207
3370,17.60421937,19.75601764,29.5362999,10.77312393,4.39099045
3371,29.50207914,34.45008828,47.92997894,18.46839676,12.55875549
3372,30.05090699,29.78859635,38.47689896,3.57101898,18.33798294
3373,21.71152216,27.75586634,35.02289505,17.16765518,17.40262909
3374,7.59343357,10.30200873,26.81241913,0.86823196,7.67219238
3375,12.33599813,10.12517713,22.78348465,8.50941772,0.67517395
3376,7.941088858,6.305153032,6.55123138,13.39671326,13.4527092
3377,3.326227939,1.909998396,8.77479553,1.4956665,2.91972351
3378,0.096459782,1.650580895,9.7328949,5.53952789,1.73654938
3379,16.33925779,17.96462479,7.16345596,18.17536163,27.99464798
3380,9.232150081,15.08900569,9.21789169,5.47208023,10.82503891
3381,11.2112931,5.650689067,8.77811813,9.6977272,12.6537323
3382,6.423355906,3.979091308,8.23238297,11.26339264,8.97093887
3383,5.132681887,5.893716697,15.36164093,1.86408997,4.5825386
3384,13.50533342,12.25482404,21.05294037,24.94722366,9.05402374
3385,17.98774778,23.2342203,28.86973572,25.83492661,24.95214462
3386,19.91005218,23.77718436,24.73192215,19.36156464,20.89990234
3387,21.67467154,28.15351883,37.28326035,16.8667717,27.05209351
3388,22.33910263,27.61376974,36.89696503,15.24621964,17.84436417
3389,13.71940397,22.99160475,34.43086624,10.33868027,15.690979
3390,14.1858122,19.69101215,28.0006485,19.78263855,21.91317368
3391,10.16470469,17.28338452,21.42206573,17.91680145,16.80002975
3392,12.7540299,16.76069929,24.30572891,6.76965332,19.04361343
3393,15.05118731,11.49543016,5.84835434,9.2051239,14.80884552
3394,16.44430714,15.08594198,14.54020309,25.1339798,19.83456421
3395,3.824792671,5.863336763,2.9137001,3.29411316,2.11916351
3396,22.24447173,23.62368265,17.57939194,18.13095139,18.30272339
3397,5.227948123,2.23579786,1.3750267,6.18928909,6.54802322
3398,1.596249864,2.806226231,12.64785385,0.90187454,6.01942444
3399,4.802675836,0.987679574,7.55158997,1.77449036,3.02083969
3400,3.843153758,2.017646832,8.70569916,2.85991364,5.81952362
3401,0.296295908,2.239914103,8.59295578,0.98407288,3.44567947
3402,1.018448121,4.940617295,11.02060699,5.1712532,3.47545242
3403,7.003338529,9.76014361,13.70212173,5.20114899,9.95507431
3404,6.801457129,11.6164204,10.06793594,11.2837944,9.25713348
3405,3.985553485,10.96827437,9.8148262,6.12517853,8.82280655
3406,16.2886154,8.311329694,7.63999863,16.13491364,9.58532639
3407,11.5859992,9.587556127,12.58645172,10.72167511,9.93632813
3408,2.982039159,4.192771985,2.64076355,4.55868271,2.81114319
3409,11.87437686,11.89591287,7.34660568,11.6363472,10.75167313
3410,9.362900952,13.96497788,3.71545792,14.66579819,13.58746719
3411,5.57473521,10.64465317,9.4958725,10.0115509,11.00893784
3412,12.73352228,6.827649187,9.8492424,12.69796677,8.91957397
3413,7.699170865,11.61142405,6.77198715,5.87487717,7.59788055
3414,9.96359923,6.906985588,7.47653503,9.99455566,14.27994843
3415,9.303741214,6.648335958,10.04958557,11.1078894,9.88986038
3416,12.08264168,9.044706756,11.10124435,17.6469635,13.56027069
3417,8.669597081,6.943126606,6.30174866,24.50598755,13.69524612
3418,10.18235844,2.769171897,21.95784302,13.31019516,7.35297318
3419,10.50603318,5.267849216,5.30067673,17.47473373,8.86686172
3420,10.68168029,5.68661879,9.77902145,2.09193726,3.7404892
3421,12.00998835,5.763685532,6.1756691,11.90408936,10.51940002
3422,9.512850105,12.82388234,17.29758453,19.12519836,10.39718246
3423,5.477442721,14.12470103,10.13815308,10.06377029,1.25047684
3424,12.03060863,20.33290097,20.13433456,7.64885712,13.95589447
3425,10.26405676,19.4210684,15.70549774,19.87432861,14.27611542
3426,8.485056708,10.97810203,12.91872787,3.54541397,14.01808929
3427,3.27998745,10.64470874,8.24189377,11.76464462,12.37125778
3428,5.404768191,8.278832471,6.35219193,9.15940094,8.54025269
3429,6.222602671,8.326673994,19.02017593,6.84364319,8.16926193
3430,9.03031827,13.21519746,16.36872529,0.03396941,1.45029402
3431,28.77847662,35.39832048,37.8447876,27.54932785,18.81216812
3432,12.21270424,17.95487983,24.23310471,4.82466888,8.2951355
3433,15.85462741,20.44291176,22.65618896,1.83963776,3.17446899
3434,5.560611998,14.33836168,11.83486328,12.75603333,8.31979218
3435,11.01088271,16.32976881,6.77794266,1.42243958,1.05240631
3436,6.624101066,13.82680325,7.99445114,2.32764969,2.17926636
3437,2.453741928,10.03120151,7.58445358,2.71846771,2.84217834
3438,9.785615625,14.51599962,19.32382355,13.4542366,9.68783722
3439,7.910195945,11.99214961,9.37526474,13.49935303,6.51250992
3440,7.586277766,14.64208223,9.38358841,18.8726593,17.4565979
3441,1.239203579,2.756797603,6.56017303,0.1387558,5.05422974
3442,21.08799778,21.3012573,18.53900528,26.62040329,29.28110123
3443,16.08334266,15.62311639,18.16553894,12.94070068,7.81062714
3444,13.80347987,14.71538842,22.75050568,3.48689102,5.70747208
3445,5.755242369,2.358056799,8.05024719,2.15444565,5.40583038
3446,9.385167864,4.105236742,1.47647858,7.06032562,9.81997681
3447,3.137234237,4.921472853,4.76581192,3.20093155,8.11105347
3448,13.76239971,10.91313952,2.23213974,3.29847351,6.05389038
3449,2.28664369,8.939803616,8.82862091,14.21029663,8.8567543
3450,13.45784735,11.66681132,13.83387772,10.37819687,12.83183685
3451,11.24429848,9.94702735,21.33234039,13.7107431,13.04558197
3452,9.735645519,13.63854786,1.93095779,11.01509094,10.96466446
3453,10.73101961,1.272856909,11.13313141,1.75490036,5.24434509
3454,12.43580983,18.76565559,13.15840912,10.85773849,14.64591217
3455,11.22185532,18.4301232,11.29107285,14.04076004,12.0434494
3456,9.854821811,17.53200465,9.49850464,13.2674408,13.48399353
3457,11.01473222,1.030805604,9.66473221,8.93340897,8.1729071
3458,9.07866308,16.79250233,12.28406906,7.96910858,9.68083191
3459,7.834520578,15.88643899,14.03950119,6.97798157,7.35891724
3460,7.481247764,18.65603383,7.69761658,0.29185104,8.79981613
3461,8.347298297,19.59397163,5.85041046,1.80918121,4.5340004
3462,16.8692783,24.99185696,13.67141198,13.42339181,13.0077958
3463,16.30536097,18.23304709,12.99026489,17.10548401,24.44491196
3464,23.02717274,23.35216731,16.42643967,0.5361599,5.90605774
3465,8.244092725,11.17348433,0.42301224,2.60039185,4.21671722
3466,23.69539211,22.25917151,33.31774521,30.87220764,27.80263901
3467,24.14028124,21.86950963,35.62793579,28.89262238,24.91516342
3468,14.53159936,14.51430941,12.07157364,2.74422684,16.99193039
3469,18.14738523,13.70777204,28.44923401,3.62118149,7.60065079
3470,26.20491349,27.58035918,17.64043427,35.66336823,31.66595078
3471,27.54991885,34.89537902,21.36965942,21.18510818,20.29467392
3472,35.03425892,41.69610054,31.52500076,19.4325058,28.78066177
3473,18.75553187,26.61140137,11.07814026,4.05808258,7.62691879
3474,12.36194132,19.61760224,12.05130768,3.95708084,7.20827103
3475,0.583610937,10.10606359,5.2139653,5.69208252,1.99727905
3476,4.873576188,2.215945106,1.42079472,3.1865089,15.6960876
3477,3.413330519,7.050479678,2.89657429,5.63948223,7.32325527
3478,0.533409055,2.769706046,7.5849057,17.28462036,13.54015549
3479,0.105069293,6.059083892,5.23078471,4.89651174,11.90118474
3480,1.833089138,1.380186846,1.15621307,6.03681442,15.62894318
3481,0.477954659,1.871647621,6.39843323,18.47327087,17.02268646
3482,24.26220455,22.45075335,16.14209167,41.04159729,45.02675812
3483,35.13120058,26.84473979,41.21519089,8.67613983,7.97943115
3484,20.5542915,18.37538338,13.88067821,46.47918132,54.14246562
3485,27.99781686,24.65209528,25.05548096,33.47827911,42.48197937
3486,30.26429707,36.27752295,42.34091568,15.05059052,19.72509766
3487,18.18233185,29.55973948,30.40371933,20.08377686,26.35842743
3488,30.95778328,18.88525449,17.96040192,27.89843216,29.32023468
3489,21.00336159,15.74190366,18.72429047,6.47431717,10.14500198
3490,0.866954869,5.929877305,8.30818939,15.13987732,16.08778
3491,1.343122975,5.189171461,0.46819458,17.06123199,14.71905365
3492,17.27231393,12.11306505,15.1685585,12.36231842,10.6901268
3493,13.5159383,10.2710167,10.66048584,5.66451797,8.61078033
3494,6.219335199,11.57028773,16.04189758,10.59561996,9.38517075
3495,5.683816588,9.427541938,3.90243149,10.34040833,10.66826248
3496,10.41013282,17.61552298,7.38109055,16.09939423,15.8575882
3497,8.299001895,16.95294398,2.2577774,17.43095512,16.90647049
3498,8.601389342,16.62415763,3.30909271,12.96572037,10.57797165
3499,6.282149683,14.59415461,9.50852509,11.87089844,10.99991913
3500,5.590817947,14.28490704,9.47895737,9.62832565,9.91814346
3501,12.84920661,0.764143499,11.02484573,8.88248505,4.93079819
3502,9.464715518,17.07365298,5.62365723,15.75247192,13.81232071
3503,8.494852738,17.33932568,6.96812057,11.25102997,14.92199326
3504,5.912463147,16.00601354,0.90367432,7.05732651,8.52701111
3505,11.88163588,3.837183542,16.68791794,15.01475739,10.9734938
3506,8.884952079,2.276764803,9.92612915,9.80798035,7.6533783
3507,7.3125198,2.639362016,7.99603333,5.67700256,9.74689545
3508,7.606106832,13.11583323,7.19432831,5.78568268,5.97121429
3509,13.59236325,18.99618655,14.41627899,13.16590515,15.33220688
3510,17.27331674,25.87552613,16.17377213,12.03536346,14.46232346
3511,37.92614183,44.26478833,42.65712738,29.74080276,32.4222641
3512,18.626504,5.770145755,9.36650162,3.16926308,5.34569855
3513,23.92319747,12.19854262,43.49601044,11.83248581,14.11278214
3514,16.30569819,8.156030069,22.05078964,3.12141533,0.97281342
3515,16.27674915,14.41455047,30.28835831,7.5559021,12.86815033
3516,12.4437996,3.273967874,4.88419479,20.74641937,15.34576553
3517,6.586621966,2.111202542,10.78738846,1.59742798,5.56842934
3518,13.29204947,5.87790009,10.73954453,14.56570877,8.19291367
3519,4.23931129,0.088392804,11.61605759,1.71337204,7.19781418
3520,6.808801762,0.38183877,10.71325439,6.58495087,9.93697601
3521,3.76152241,1.815949184,9.34907593,3.39312683,8.6864904
3522,4.370088445,1.519276347,13.68425293,7.56568222,8.29656296
3523,4.215084424,1.855399834,10.1895401,2.06566315,10.17904968
3524,3.15418607,2.005628889,11.85994781,7.7970079,4.79392685
3525,3.947831631,1.620300246,18.83151093,3.87277069,2.08893433
3526,3.174238621,3.420583977,0.20196075,6.04482956,8.5523674
3527,1.282283958,2.939240329,24.56776505,13.04736023,1.27351456
3528,1.903421047,5.022347945,20.1699913,4.56141357,0.28319664
3529,3.073513979,5.143898762,7.72375183,16.269841,14.46178131
3530,3.703873262,0.171490025,6.61061188,23.74214081,6.84833054
3531,5.536303525,7.189626564,8.95765839,22.08402023,9.65047607
3532,8.863439592,3.795995616,9.37148499,32.17570328,25.58442902
3533,20.57947402,28.28416416,18.69554138,1.12242126,9.86260223
3534,19.72069784,28.88980937,33.65926743,3.79210663,8.68386078
3535,11.77089729,25.4024838,19.88472748,0.65893555,5.90013885
3536,11.84162178,24.6462684,15.14754486,4.90995026,4.04196167
3537,12.06877094,26.11672946,24.87833405,24.79259491,23.52407837
3538,22.1188767,26.39025185,12.71936035,29.95440292,28.62343597
3539,21.47968524,27.62300726,16.31560135,27.52327728,28.75034332
3540,16.4737072,7.879955115,16.22481369,10.9363501,11.23476624
3541,9.685972659,6.645775558,23.29005203,4.133638,5.4344841
3542,10.59815347,11.18311356,0.45636444,11.4787796,10.69023209
3543,8.412727839,11.03843601,4.17932129,10.91235733,10.43644714
3544,2.78210409,12.34667672,5.33494949,8.51548767,6.61952591
3545,12.31748801,0.641737685,11.0497081,0.00201729,2.95259407
3546,16.25555343,8.892040653,22.89571121,8.96366241,10.58422974
3547,15.14416247,11.09020466,21.93307236,17.24949768,15.03893402
3548,16.69456473,6.427727339,16.63147675,14.37496124,12.30614029
3549,15.89893678,4.363984416,13.31123291,10.02999435,9.06905685
3550,13.25037636,21.12718242,9.47917938,18.9966011,19.21986198
3551,13.59694514,4.822939269,11.74137314,9.45353897,7.60917862
3552,4.23944902,1.586490408,9.89107635,1.23917892,0.41455719
3553,4.822714673,2.618002762,7.88121124,1.02018456,3.43066879
3554,20.29867346,12.26490719,21.89060211,15.81757355,18.68634415
3555,0.682528311,0.355475476,5.03724655,7.41542419,7.99803146
3556,16.12551786,15.63070536,12.25492783,12.07271118,8.1756279
3557,12.60177045,17.55535547,13.03230591,6.41545792,9.74900742
3558,6.983738214,0.855743377,7.60818695,8.09423279,0.08427025
3559,11.90810106,24.7285912,23.05794693,24.64299179,22.44708038
3560,16.29735763,25.41857578,10.05200577,34.0916729,24.24010468
3561,17.5424752,5.976273881,7.4244635,0.13916183,1.77414108
3562,13.38452361,24.58383608,9.67880035,32.13006378,27.7058313
3563,14.91303716,8.682264479,28.64867615,2.14829041,7.48422836
3564,7.378483636,8.778567255,19.61729813,2.46987915,1.64480209
3565,9.87224725,1.33109659,4.83286514,0.51856956,5.8275322
3566,9.194219009,5.930825203,22.38670959,26.77081909,19.12971725
3567,7.670164663,0.15995274,11.94500916,6.93945114,6.24948303
3568,10.69069959,0.363456491,6.35272369,8.62302628,8.94410858
3569,5.794325142,0.842901659,10.94448273,15.14945038,3.17159279
3570,5.814898759,1.103596311,8.86800186,3.07479675,5.39280502
3571,7.304322969,0.826444928,3.77665131,0.02014931,2.68523972
3572,6.329742315,4.161765364,8.85129318,15.90885696,1.66900101
3573,2.349275126,0.639671022,4.38808624,14.44863312,3.71867935
3574,1.639155015,3.395958722,9.02750473,9.64526825,10.73714905
3575,1.974995011,2.254012602,3.09985809,2.53937836,5.17587738
3576,3.949587086,0.430066053,8.12087631,9.93994522,10.0634079
3577,0.835552099,1.460844255,4.02058594,1.29264458,1.59568031
3578,2.928475845,3.070451424,8.74891815,16.59526215,9.49906311
3579,1.36915604,2.660926226,6.6458725,5.71113815,2.80946198
3580,5.231068965,0.871807481,4.54276871,18.52557968,12.62567352
3581,8.39803413,1.774473461,3.71808456,25.03447174,26.50792145
3582,15.7385549,2.692808171,6.48112259,26.95568237,27.13953552
3583,13.8825767,3.017756901,6.94616852,23.52222977,21.01668701
3584,3.946402889,18.76171837,12.58506393,4.28130722,3.54620361
3585,0.264631259,16.79063398,12.83188171,2.67516251,3.93994064
3586,3.326734167,18.45483407,7.60570831,10.69958038,12.42950745
3587,7.980792714,18.75998355,10.17679138,14.18574448,16.61242599
3588,10.8862059,14.04662438,9.19065857,9.11130905,13.04935837
3589,11.06726871,3.629791636,12.00296768,4.00955215,7.00732788
3590,8.894322362,12.83119491,1.73432922,13.430439,8.57423782
3591,5.128987115,12.07751721,1.78737411,11.08618393,12.98532333
3592,3.402497069,10.21654982,5.81289673,15.1295166,11.13655472
3593,1.118552346,8.944804522,1.25682831,4.39847565,9.44409561
3594,7.207003633,14.7731964,6.19730759,8.79005432,11.6114006
3595,9.178889991,14.11076566,8.78895187,10.28882599,8.97476578
3596,12.60203035,1.357367136,5.85167297,6.07664856,9.19194016
3597,8.140125538,2.13266767,2.96062836,12.76224884,4.18575653
3598,8.037649411,1.598211059,9.01294006,8.05117096,8.43793167
3599,6.297705766,1.700116995,6.66597366,5.14985657,8.92297745
3600,7.001531141,0.832427812,7.44326401,3.46123123,5.47267151
3601,7.306345014,1.49475214,6.43788071,5.27692719,10.95785828
3602,6.793034092,1.329402936,8.49163803,12.73151001,15.05643066
3603,3.526344831,1.271635515,4.44255814,7.65223679,13.33456024
3604,13.16464992,15.39074355,9.51769257,5.19645691,3.95188141
3605,10.14409479,13.19064338,10.36571426,3.34003525,3.31216125
3606,6.427290446,3.620696045,4.68374023,19.47969971,24.71478424
3607,9.624195997,19.54485139,20.76364899,1.21388626,5.73154449
3608,17.76920793,12.52797109,8.89952164,12.93820267,16.65902023
3609,13.72712078,17.31362057,12.35219955,13.48673248,15.75808716
3610,15.14716363,8.136958995,13.1562088,3.18034439,0.70052223
3611,13.96711943,10.13344034,13.23224335,4.2808197,5.02114944
3612,5.215169083,4.347512917,10.4926384,16.53566818,8.92749863
3613,10.02704107,6.695211219,9.89238815,22.13437729,2.19431801
3614,11.96423161,3.11131502,9.92932892,14.45896912,7.47853851
3615,3.922882925,0.892965353,0.66778564,5.82948685,0.68281174
3616,0.427464658,0.962591008,6.2224144,7.2085556,0.07278671
3617,1.45804752,1.12708715,7.59052338,3.31999146,2.63479172
3618,0.095277728,0.400523305,4.26561798,5.74399315,0.93825211
3619,15.2359534,11.63612691,9.38654137,9.09473991,0.62051964
3620,9.323231043,11.02999864,10.25390244,2.39334106,2.947855
3621,8.43773686,10.78151191,21.53147125,4.97003555,2.46125221
3622,4.8968477,9.761971149,7.71235847,10.2583065,0.69514847
3623,5.357064204,9.330708779,28.98899841,1.30813503,1.24899864
3624,10.87019772,7.128378274,5.45775986,21.95823002,12.86030388
3625,6.701167193,7.554988808,7.69691086,4.83682442,3.21581268
3626,11.00380775,10.49729521,9.24835205,14.35071945,17.31584549
3627,0.032656269,1.147795681,1.99054146,0.61677933,8.28604889
3628,6.804381957,1.041578532,6.91227432,4.27010254,3.34934326
3629,4.97556806,8.087185752,11.78827142,14.20801401,11.80488825
3630,7.849243611,5.109194401,8.50856018,20.38040924,23.79512405
3631,7.700651228,6.813972191,12.22667313,22.2849617,23.59235382
3632,5.910510226,1.796626018,4.94065857,25.53726196,18.5730629
3633,9.251531913,3.48106287,5.96281586,15.95448456,14.21365891
3634,13.43723243,16.80885207,5.05403519,13.89130783,10.9132843
3635,10.94535133,3.952690229,6.95114441,1.05222778,8.71039505
3636,6.91207823,3.18796178,9.05973206,4.05019531,8.42147217
3637,9.07099334,5.752377751,5.26980591,2.91078949,2.7773819
3638,8.583580861,3.218005133,5.52686096,4.30875992,0.80143143
3639,6.069251876,0.256695482,4.47520294,0.29341736,2.30010452
3640,11.17226678,5.218407672,6.3106424,2.06628021,8.94506851
3641,6.967057311,1.423945404,7.38878922,4.9166098,7.73915771
3642,13.84524137,2.604596018,6.77374222,10.29681351,10.58437302
3643,8.799134273,3.457509105,10.36672974,9.14688873,9.18131256
